pid,region_genre_id,input_Danceability,input_Energy,input_Key,input_Loudness,input_Mode,input_Speechiness,input_Acousticness,input_Instrumentalness,input_Liveness,input_Valence,input_Tempo,input_track_id,input_Track Name,input_Artist Name(s),input_pid_position,target_Danceability,target_Energy,target_Key,target_Loudness,target_Mode,target_Speechiness,target_Acousticness,target_Instrumentalness,target_Liveness,target_Valence,target_Tempo,target_track_id,target_Track Name,target_Artist Name(s),target_pid_position
1,hindi_chill_lyrics,0.577,0.692,0.0,-7.839,1.0,0.335,0.0157,0.0,0.364,0.382,200.001,2ZL0rLsGPUBjM6ygXOf3TG,Baap Se,Fotty Seven;KR$NA,1_53,0.793,0.739,8.0,-7.697,0.0,0.294,0.137,0.0,0.574,0.642,99.967,7GwEtrvRxKbf2E9dMiGxI6,Haath Toh Laga,Fotty Seven;Rebel 7,1_54
1,hindi_chill_lyrics,0.793,0.739,8.0,-7.697,0.0,0.294,0.137,0.0,0.574,0.642,99.967,7GwEtrvRxKbf2E9dMiGxI6,Haath Toh Laga,Fotty Seven;Rebel 7,1_54,0.651,0.886,2.0,-7.264,1.0,0.0841,0.31,0.0,0.338,0.444,108.006,02U6a1krWKIJO84mbJd08U,"Hari Har (From ""Prithviraj"")",Shankar-Ehsaan-Loy;Adarsh Shinde;Varun Grover,1_55
1,hindi_chill_lyrics,0.651,0.886,2.0,-7.264,1.0,0.0841,0.31,0.0,0.338,0.444,108.006,02U6a1krWKIJO84mbJd08U,"Hari Har (From ""Prithviraj"")",Shankar-Ehsaan-Loy;Adarsh Shinde;Varun Grover,1_55,0.388,0.965,8.0,-4.795,1.0,0.0848,0.239,4.52e-06,0.0403,0.437,112.512,3xJv8KiCICnm5mN1c9SEy3,Deva Shree Ganesha,Ajay-Atul;Ajay Gogavale,1_56
1,hindi_chill_lyrics,0.388,0.965,8.0,-4.795,1.0,0.0848,0.239,4.52e-06,0.0403,0.437,112.512,3xJv8KiCICnm5mN1c9SEy3,Deva Shree Ganesha,Ajay-Atul;Ajay Gogavale,1_56,0.624,0.802,10.0,-4.463,0.0,0.242,0.353,0.0,0.3,0.657,144.978,5ReW0hXvKR5nLm7fYp1OKm,Gooda,Fotty Seven,1_57
1,hindi_chill_lyrics,0.624,0.802,10.0,-4.463,0.0,0.242,0.353,0.0,0.3,0.657,144.978,5ReW0hXvKR5nLm7fYp1OKm,Gooda,Fotty Seven,1_57,0.84,0.837,5.0,-6.18,0.0,0.272,0.229,0.0,0.105,0.881,141.999,2ikI9Y7PCPIavU0TMSpF31,Saza-E-Maut,KR$NA;Raftaar,1_58
1,hindi_chill_lyrics,0.84,0.837,5.0,-6.18,0.0,0.272,0.229,0.0,0.105,0.881,141.999,2ikI9Y7PCPIavU0TMSpF31,Saza-E-Maut,KR$NA;Raftaar,1_58,0.724,0.929,1.0,-3.884,0.0,0.436,0.195,0.0,0.117,0.685,168.792,4HisNsjVpJvU7ozK5UaF55,Kuch Karne Ka,DIVINE;Karan Kanchan,1_59
1,hindi_chill_lyrics,0.724,0.929,1.0,-3.884,0.0,0.436,0.195,0.0,0.117,0.685,168.792,4HisNsjVpJvU7ozK5UaF55,Kuch Karne Ka,DIVINE;Karan Kanchan,1_59,0.669,0.588,2.0,-6.902,1.0,0.339,0.177,0.0,0.179,0.237,97.026,2gNMXJDKRmKWuevBGjN8wo,3:59 AM,DIVINE,1_60
1,hindi_chill_lyrics,0.669,0.588,2.0,-6.902,1.0,0.339,0.177,0.0,0.179,0.237,97.026,2gNMXJDKRmKWuevBGjN8wo,3:59 AM,DIVINE,1_60,0.682,0.927,10.0,-6.205,0.0,0.187,0.119,0.0,0.352,0.329,129.973,7vhaVFlG1xLJkDCzFjE0cO,Hindu Chalisa,Kalki;Sarthi,1_61
1,hindi_chill_lyrics,0.682,0.927,10.0,-6.205,0.0,0.187,0.119,0.0,0.352,0.329,129.973,7vhaVFlG1xLJkDCzFjE0cO,Hindu Chalisa,Kalki;Sarthi,1_61,0.637,0.968,1.0,-2.561,0.0,0.11,0.0041,0.0,0.0583,0.815,120.085,49V8acAtdu63UDhdonKooT,Zor Se Zor Laga,Master Saleem,1_62
1,hindi_chill_lyrics,0.637,0.968,1.0,-2.561,0.0,0.11,0.0041,0.0,0.0583,0.815,120.085,49V8acAtdu63UDhdonKooT,Zor Se Zor Laga,Master Saleem,1_62,0.635,0.886,4.0,-5.007,0.0,0.156,0.104,0.00762,0.0824,0.134,140.015,2BmwXAUDtEzKw4RGtHJu5B,Tandava - Blazy & Gottinari Remix,Shanti People;Blazy;Gottinari,1_63
1,hindi_chill_lyrics,0.635,0.886,4.0,-5.007,0.0,0.156,0.104,0.00762,0.0824,0.134,140.015,2BmwXAUDtEzKw4RGtHJu5B,Tandava - Blazy & Gottinari Remix,Shanti People;Blazy;Gottinari,1_63,0.653,0.949,3.0,-4.79,0.0,0.147,0.0913,0.000285,0.102,0.901,170.034,6mx6kZqFsUaT3rYdxQ4Ajw,Hanuman Chalisa (Asante Sana Remix),Shanti People,1_64
1,hindi_chill_lyrics,0.653,0.949,3.0,-4.79,0.0,0.147,0.0913,0.000285,0.102,0.901,170.034,6mx6kZqFsUaT3rYdxQ4Ajw,Hanuman Chalisa (Asante Sana Remix),Shanti People,1_64,0.78,0.758,5.0,-6.414,0.0,0.138,0.115,0.0,0.183,0.711,92.016,6qJrmD6CXKWkWcsYwu9AV3,Aathma Raama,Brodha V,1_65
1,hindi_chill_lyrics,0.78,0.758,5.0,-6.414,0.0,0.138,0.115,0.0,0.183,0.711,92.016,6qJrmD6CXKWkWcsYwu9AV3,Aathma Raama,Brodha V,1_65,0.791,0.746,6.0,-9.294,0.0,0.0489,0.401,0.0,0.099,0.332,119.983,2OQxoAAxiRDik7e4T0equt,Hanuman Chalisa Superfast,Brijesh Shandilya,1_66
1,hindi_chill_lyrics,0.791,0.746,6.0,-9.294,0.0,0.0489,0.401,0.0,0.099,0.332,119.983,2OQxoAAxiRDik7e4T0equt,Hanuman Chalisa Superfast,Brijesh Shandilya,1_66,0.599,0.908,8.0,-1.477,1.0,0.0324,0.624,0.0,0.372,0.382,135.017,70WqscwNSU8sGpxY0fLFJ9,Shiv Panchakshar Stotra,Sachet Tandon;Parampara Tandon,1_67
2,hindi_chill_lyrics,0.499,0.506,6.0,-10.45,1.0,0.0296,0.481,0.00131,0.397,0.255,130.089,2vIBf8EmRy7m4Q9kR2dikH,"Tum Se Hi (From ""Love In Lo-Fi Volume 1"")",Mohit Chauhan;Dj Chetas;DJ Nyk,2_1,0.249,0.461,9.0,-6.897,1.0,0.0373,0.692,2.47e-06,0.249,0.154,79.894,1pnC5d46tqFwjqGtbjJPn7,Subhanallah Lofi Mix,Pritam;Sreerama Chandra;Shilpa Rao;Kedrock;Sd Style,2_2
2,hindi_chill_lyrics,0.249,0.461,9.0,-6.897,1.0,0.0373,0.692,2.47e-06,0.249,0.154,79.894,1pnC5d46tqFwjqGtbjJPn7,Subhanallah Lofi Mix,Pritam;Sreerama Chandra;Shilpa Rao;Kedrock;Sd Style,2_2,0.322,0.439,8.0,-6.807,1.0,0.0441,0.658,2.15e-06,0.557,0.423,74.472,5EIFtcs5653Xjgs1gAAB7a,Pee Loon Lofi Mix,Pritam;Mohit Chauhan;Kedrock;Sd Style,2_3
2,hindi_chill_lyrics,0.322,0.439,8.0,-6.807,1.0,0.0441,0.658,2.15e-06,0.557,0.423,74.472,5EIFtcs5653Xjgs1gAAB7a,Pee Loon Lofi Mix,Pritam;Mohit Chauhan;Kedrock;Sd Style,2_3,0.619,0.429,2.0,-7.867,1.0,0.028,0.738,1.35e-05,0.136,0.545,90.058,6udC4b4jOSnHb9ItnXgKLR,Saibo,Sachin-Jigar;Shreya Ghoshal;Tochi Raina,2_4
2,hindi_chill_lyrics,0.619,0.429,2.0,-7.867,1.0,0.028,0.738,1.35e-05,0.136,0.545,90.058,6udC4b4jOSnHb9ItnXgKLR,Saibo,Sachin-Jigar;Shreya Ghoshal;Tochi Raina,2_4,0.602,0.397,1.0,-7.724,1.0,0.0367,0.508,0.00592,0.174,0.105,78.019,5f4CDQSxZJ8GuYdwMdz37V,Mere Bina - Lofi Flip,KSW;Nikhil D'Souza;Pritam,2_5
2,hindi_chill_lyrics,0.602,0.397,1.0,-7.724,1.0,0.0367,0.508,0.00592,0.174,0.105,78.019,5f4CDQSxZJ8GuYdwMdz37V,Mere Bina - Lofi Flip,KSW;Nikhil D'Souza;Pritam,2_5,0.218,0.387,0.0,-11.676,1.0,0.0478,0.9,0.00196,0.172,0.122,168.989,5Hl7XgfwAbZhynTEBNKro7,In Dino - Lofi Flip,VIBIE;Soham;Pritam;Bollywood Lofi;Sayeed Quadri,2_6
2,hindi_chill_lyrics,0.218,0.387,0.0,-11.676,1.0,0.0478,0.9,0.00196,0.172,0.122,168.989,5Hl7XgfwAbZhynTEBNKro7,In Dino - Lofi Flip,VIBIE;Soham;Pritam;Bollywood Lofi;Sayeed Quadri,2_6,0.579,0.255,9.0,-7.936,0.0,0.0305,0.848,0.0,0.169,0.351,109.748,2abR4ilhs5JWqZq12SB3GB,"Ek Din Title Track - From ""Ek Din""",Arijit Singh;Ram Sampath;Irshad Kamil,2_7
2,hindi_chill_lyrics,0.579,0.255,9.0,-7.936,0.0,0.0305,0.848,0.0,0.169,0.351,109.748,2abR4ilhs5JWqZq12SB3GB,"Ek Din Title Track - From ""Ek Din""",Arijit Singh;Ram Sampath;Irshad Kamil,2_7,0.616,0.575,0.0,-5.818,1.0,0.0353,0.606,0.0,0.122,0.396,128.01,2hPMMkjM0eSDgsNFfIVSwf,"Kya Meri Yaad Aati Hai (From ""Sky Force"")",Tanishk Bagchi;Vishal Mishra;Irshad Kamil,2_8
2,hindi_chill_lyrics,0.616,0.575,0.0,-5.818,1.0,0.0353,0.606,0.0,0.122,0.396,128.01,2hPMMkjM0eSDgsNFfIVSwf,"Kya Meri Yaad Aati Hai (From ""Sky Force"")",Tanishk Bagchi;Vishal Mishra;Irshad Kamil,2_8,0.481,0.466,9.0,-9.933,0.0,0.0588,0.702,1.66e-05,0.381,0.172,80.039,1VlaAFoLyWmNH0YrOWx7Eg,Janam Janam - Lofi Flip,SPECRO;SKETCH;Arijit Singh;Antara Mitra;Pritam;Bollywood Lofi,2_9
2,hindi_chill_lyrics,0.481,0.466,9.0,-9.933,0.0,0.0588,0.702,1.66e-05,0.381,0.172,80.039,1VlaAFoLyWmNH0YrOWx7Eg,Janam Janam - Lofi Flip,SPECRO;SKETCH;Arijit Singh;Antara Mitra;Pritam;Bollywood Lofi,2_9,0.577,0.574,0.0,-6.525,1.0,0.0278,0.572,0.0,0.1,0.436,94.009,6VBhH7CyP56BXjp8VsDFPZ,"Kesariya (From ""Brahmastra"")",Pritam;Arijit Singh;Amitabh Bhattacharya,2_10
2,hindi_chill_lyrics,0.577,0.574,0.0,-6.525,1.0,0.0278,0.572,0.0,0.1,0.436,94.009,6VBhH7CyP56BXjp8VsDFPZ,"Kesariya (From ""Brahmastra"")",Pritam;Arijit Singh;Amitabh Bhattacharya,2_10,0.696,0.499,2.0,-10.061,1.0,0.0415,0.582,0.0,0.101,0.591,151.848,0a17mIL7XTvYqe9mxuPd3y,"Agar Ho Tum (From ""Mr. And Mrs. Mahi"")",Tanishk Bagchi;Kausar Munir;Jubin Nautiyal,2_11
2,hindi_chill_lyrics,0.696,0.499,2.0,-10.061,1.0,0.0415,0.582,0.0,0.101,0.591,151.848,0a17mIL7XTvYqe9mxuPd3y,"Agar Ho Tum (From ""Mr. And Mrs. Mahi"")",Tanishk Bagchi;Kausar Munir;Jubin Nautiyal,2_11,0.468,0.91,11.0,-3.057,0.0,0.051,0.12,0.000304,0.271,0.694,163.842,18YHbIhrleUkKKj2DvEp79,Zara Sa,Pritam;KK;Sayeed Quadri,2_12
2,hindi_chill_lyrics,0.468,0.91,11.0,-3.057,0.0,0.051,0.12,0.000304,0.271,0.694,163.842,18YHbIhrleUkKKj2DvEp79,Zara Sa,Pritam;KK;Sayeed Quadri,2_12,0.635,0.453,1.0,-5.95,1.0,0.0286,0.387,0.0,0.129,0.341,108.061,7Ap5aHmy2K57COwJqHYYEb,Jo Ishq Hua,King;Aditya Dev,2_13
2,hindi_chill_lyrics,0.635,0.453,1.0,-5.95,1.0,0.0286,0.387,0.0,0.129,0.341,108.061,7Ap5aHmy2K57COwJqHYYEb,Jo Ishq Hua,King;Aditya Dev,2_13,0.603,0.573,1.0,-5.843,1.0,0.0502,0.478,0.0,0.0971,0.236,82.941,72zHuDxFQTjbL51qJQSA7j,"Ranjha (From ""Shershaah"")",Jasleen Royal;B Praak;Romy,2_14
2,hindi_chill_lyrics,0.603,0.573,1.0,-5.843,1.0,0.0502,0.478,0.0,0.0971,0.236,82.941,72zHuDxFQTjbL51qJQSA7j,"Ranjha (From ""Shershaah"")",Jasleen Royal;B Praak;Romy,2_14,0.488,0.403,5.0,-7.005,1.0,0.0272,0.598,4.28e-06,0.434,0.497,131.489,3GrCQPpKqKzOcKfMAoqn82,"Bolna (From ""Kapoor & Sons (Since 1921)"")",Tanishk Bagchi;Arijit Singh;Asees Kaur,2_15
2,hindi_chill_lyrics,0.488,0.403,5.0,-7.005,1.0,0.0272,0.598,4.28e-06,0.434,0.497,131.489,3GrCQPpKqKzOcKfMAoqn82,"Bolna (From ""Kapoor & Sons (Since 1921)"")",Tanishk Bagchi;Arijit Singh;Asees Kaur,2_15,0.385,0.486,2.0,-6.109,1.0,0.0338,0.792,0.0,0.468,0.183,68.743,36y4YG4mYvZQcOzANthZCJ,"Maaye (From ""Sky Force"")",Tanishk Bagchi;Manoj Muntashir;B Praak,2_16
2,hindi_chill_lyrics,0.385,0.486,2.0,-6.109,1.0,0.0338,0.792,0.0,0.468,0.183,68.743,36y4YG4mYvZQcOzANthZCJ,"Maaye (From ""Sky Force"")",Tanishk Bagchi;Manoj Muntashir;B Praak,2_16,0.382,0.5,3.0,-6.154,1.0,0.037,0.854,0.0,0.166,0.232,111.927,1kTEGyqUJFgstwdgJFLqz1,"Dil Se Dil Tak (From ""Bawaal"")",Akashdeep Sengupta;Laqshay Kapoor;Kausar Munir;Suvarna Tiwari,2_17
2,hindi_chill_lyrics,0.382,0.5,3.0,-6.154,1.0,0.037,0.854,0.0,0.166,0.232,111.927,1kTEGyqUJFgstwdgJFLqz1,"Dil Se Dil Tak (From ""Bawaal"")",Akashdeep Sengupta;Laqshay Kapoor;Kausar Munir;Suvarna Tiwari,2_17,0.543,0.452,5.0,-10.836,1.0,0.0428,0.813,0.857,0.105,0.434,80.082,7bIwjRVi0Am0y2Rquj272r,Tune Jo Na Kaha - LoFi Mix,Pritam;Mohit Chauhan;Sandeep Shrivastava,2_18
2,hindi_chill_lyrics,0.543,0.452,5.0,-10.836,1.0,0.0428,0.813,0.857,0.105,0.434,80.082,7bIwjRVi0Am0y2Rquj272r,Tune Jo Na Kaha - LoFi Mix,Pritam;Mohit Chauhan;Sandeep Shrivastava,2_18,0.358,0.329,2.0,-13.108,1.0,0.0326,0.81,9.12e-06,0.164,0.145,84.579,4XdgtQ0wt7fikgV4xvR5tm,Piya O Re Piya (Lofi Mix),Atif Aslam;Shreya Ghoshal;Shahraaz Khan,2_19
2,hindi_chill_lyrics,0.358,0.329,2.0,-13.108,1.0,0.0326,0.81,9.12e-06,0.164,0.145,84.579,4XdgtQ0wt7fikgV4xvR5tm,Piya O Re Piya (Lofi Mix),Atif Aslam;Shreya Ghoshal;Shahraaz Khan,2_19,0.65,0.482,4.0,-8.667,1.0,0.0281,0.293,0.0,0.0811,0.517,106.994,4LO5DjN6Tp3UkUvgESuy2t,Samjhawan,Jawad Ahmad;Shaarib Toshi;Arijit Singh;Shreya Ghoshal,2_20
2,hindi_chill_lyrics,0.65,0.482,4.0,-8.667,1.0,0.0281,0.293,0.0,0.0811,0.517,106.994,4LO5DjN6Tp3UkUvgESuy2t,Samjhawan,Jawad Ahmad;Shaarib Toshi;Arijit Singh;Shreya Ghoshal,2_20,0.76,0.391,5.0,-12.266,0.0,0.0772,0.2,0.00597,0.0767,0.433,97.945,7bzR0C8NhnBA79iTXUCJ7o,"Jaanam (From ""Bad Newz"")",Vishal Mishra,2_21
2,hindi_chill_lyrics,0.76,0.391,5.0,-12.266,0.0,0.0772,0.2,0.00597,0.0767,0.433,97.945,7bzR0C8NhnBA79iTXUCJ7o,"Jaanam (From ""Bad Newz"")",Vishal Mishra,2_21,0.542,0.412,6.0,-9.544,1.0,0.0315,0.891,0.0,0.109,0.267,105.132,6qSNgCUyjfThWCLkFlvEIe,Shayad X Samjhawan - Lofi Flip,Amtee;Arijit Singh;Pritam;Jawad Ahmad;Shaarib Toshi,2_22
2,hindi_chill_lyrics,0.542,0.412,6.0,-9.544,1.0,0.0315,0.891,0.0,0.109,0.267,105.132,6qSNgCUyjfThWCLkFlvEIe,Shayad X Samjhawan - Lofi Flip,Amtee;Arijit Singh;Pritam;Jawad Ahmad;Shaarib Toshi,2_22,0.498,0.466,11.0,-12.378,0.0,0.0339,0.91,0.793,0.104,0.27,99.804,2bYHZFQGqyxC886xCL1uIg,Tere Liye (Lofi Mix),Atif Aslam;Shreya Ghoshal;Sachin Gupta;Abhimanyu-Pragya,2_23
2,hindi_chill_lyrics,0.498,0.466,11.0,-12.378,0.0,0.0339,0.91,0.793,0.104,0.27,99.804,2bYHZFQGqyxC886xCL1uIg,Tere Liye (Lofi Mix),Atif Aslam;Shreya Ghoshal;Sachin Gupta;Abhimanyu-Pragya,2_23,0.595,0.266,5.0,-16.632,0.0,0.055,0.951,0.295,0.0992,0.461,80.061,3vYk2VXjV8WFqadqzp1gtF,Tujh Mein Rab Dikhta Hai - LoFi Mix,Salim–Sulaiman;Roop Kumar Rathod;Jaideep Sahni,2_24
2,hindi_chill_lyrics,0.595,0.266,5.0,-16.632,0.0,0.055,0.951,0.295,0.0992,0.461,80.061,3vYk2VXjV8WFqadqzp1gtF,Tujh Mein Rab Dikhta Hai - LoFi Mix,Salim–Sulaiman;Roop Kumar Rathod;Jaideep Sahni,2_24,0.519,0.522,10.0,-10.164,1.0,0.0377,0.494,0.0,0.471,0.052,86.999,1uehRTjklFflNZkVNYNZXL,Ek Ladki Ko Dekha Toh Aisa Laga - LoFi,Darshan Raval;Rochak Kohli,2_25
2,hindi_chill_lyrics,0.519,0.522,10.0,-10.164,1.0,0.0377,0.494,0.0,0.471,0.052,86.999,1uehRTjklFflNZkVNYNZXL,Ek Ladki Ko Dekha Toh Aisa Laga - LoFi,Darshan Raval;Rochak Kohli,2_25,0.434,0.342,6.0,-11.409,0.0,0.0302,0.557,0.000114,0.337,0.149,73.944,4jQkn21WCZ7g1NS2wMQeoi,Hasi - Lofi Flip,KSW;Ami Mishra;Bollywood Lofi,2_26
2,hindi_chill_lyrics,0.434,0.342,6.0,-11.409,0.0,0.0302,0.557,0.000114,0.337,0.149,73.944,4jQkn21WCZ7g1NS2wMQeoi,Hasi - Lofi Flip,KSW;Ami Mishra;Bollywood Lofi,2_26,0.547,0.38,0.0,-11.077,1.0,0.063,0.655,0.004,0.145,0.145,81.821,126qPRASiPpi9l0o0WtBvg,Kal Ho Naa Ho - Lofi Flip,KSW;Shankar-Ehsaan-Loy;Sonu Nigam;Bollywood Lofi,2_27
2,hindi_chill_lyrics,0.547,0.38,0.0,-11.077,1.0,0.063,0.655,0.004,0.145,0.145,81.821,126qPRASiPpi9l0o0WtBvg,Kal Ho Naa Ho - Lofi Flip,KSW;Shankar-Ehsaan-Loy;Sonu Nigam;Bollywood Lofi,2_27,0.247,0.353,4.0,-11.986,0.0,0.0306,0.843,0.0188,0.148,0.157,99.87,0bZGhUsFXWeABbmqIOfSX4,Haaye Dard Slowed + Reverb Pitch Down,Darshan Raval;Trosk,2_28
2,hindi_chill_lyrics,0.247,0.353,4.0,-11.986,0.0,0.0306,0.843,0.0188,0.148,0.157,99.87,0bZGhUsFXWeABbmqIOfSX4,Haaye Dard Slowed + Reverb Pitch Down,Darshan Raval;Trosk,2_28,0.581,0.432,1.0,-10.701,1.0,0.168,0.799,0.000178,0.0844,0.309,150.185,7vwTvVDpsONocB0zr8ShtJ,Ranjha - Lofi Flip,VIBIE;Jasleen Royal;B Praak;Bollywood Lofi,2_29
2,hindi_chill_lyrics,0.581,0.432,1.0,-10.701,1.0,0.168,0.799,0.000178,0.0844,0.309,150.185,7vwTvVDpsONocB0zr8ShtJ,Ranjha - Lofi Flip,VIBIE;Jasleen Royal;B Praak;Bollywood Lofi,2_29,0.602,0.495,10.0,-7.652,1.0,0.0334,0.88,3.78e-06,0.385,0.358,80.031,0yIUl79oGZKSYeLY1KEOxP,"Raataan Chill Mix - Spotify Singles (Tanishk Bagchi, Jubin Nautiyal, Hanita Bhambri)",Tanishk Bagchi;Jubin Nautiyal;Hanita Bhambri,2_30
2,hindi_chill_lyrics,0.602,0.495,10.0,-7.652,1.0,0.0334,0.88,3.78e-06,0.385,0.358,80.031,0yIUl79oGZKSYeLY1KEOxP,"Raataan Chill Mix - Spotify Singles (Tanishk Bagchi, Jubin Nautiyal, Hanita Bhambri)",Tanishk Bagchi;Jubin Nautiyal;Hanita Bhambri,2_30,0.615,0.314,2.0,-14.148,1.0,0.0651,0.267,0.549,0.17,0.238,144.069,36RUXg3A6mjjpBLl3sPFb5,Tere Bina - Lofi Flip,Jay Kava;Murtuza Khan;Qadir Khan;A.R. Rahman,2_31
2,hindi_chill_lyrics,0.615,0.314,2.0,-14.148,1.0,0.0651,0.267,0.549,0.17,0.238,144.069,36RUXg3A6mjjpBLl3sPFb5,Tere Bina - Lofi Flip,Jay Kava;Murtuza Khan;Qadir Khan;A.R. Rahman,2_31,0.204,0.506,8.0,-10.205,1.0,0.0837,0.151,0.000319,0.163,0.0592,80.027,01iMTLk72XWI6pCH2QZ3sR,Bheegi Si Bhaagi Si - Lofi Flip,Kedrock;Sd Style;Mohit Chauhan;Antara Mitra;Pritam,2_32
2,hindi_chill_lyrics,0.204,0.506,8.0,-10.205,1.0,0.0837,0.151,0.000319,0.163,0.0592,80.027,01iMTLk72XWI6pCH2QZ3sR,Bheegi Si Bhaagi Si - Lofi Flip,Kedrock;Sd Style;Mohit Chauhan;Antara Mitra;Pritam,2_32,0.62,0.312,11.0,-13.338,0.0,0.0301,0.465,0.125,0.208,0.262,101.978,6ocwTKbnMqlKB5PwA9UPKz,Muskurane - Lofi Flip,KSW;Jeet Gannguli;Arijit Singh;Bollywood Lofi,2_33
2,hindi_chill_lyrics,0.62,0.312,11.0,-13.338,0.0,0.0301,0.465,0.125,0.208,0.262,101.978,6ocwTKbnMqlKB5PwA9UPKz,Muskurane - Lofi Flip,KSW;Jeet Gannguli;Arijit Singh;Bollywood Lofi,2_33,0.386,0.486,2.0,-11.295,1.0,0.0492,0.0484,0.0,0.0918,0.247,102.955,2fLNGqqgtVvshXJE6ARsmT,Daayre - Lofi Flip,Kritiman Mishra;Arijit Singh;Pritam,2_34
2,hindi_chill_lyrics,0.386,0.486,2.0,-11.295,1.0,0.0492,0.0484,0.0,0.0918,0.247,102.955,2fLNGqqgtVvshXJE6ARsmT,Daayre - Lofi Flip,Kritiman Mishra;Arijit Singh;Pritam,2_34,0.552,0.48,2.0,-5.711,0.0,0.033,0.864,4.16e-05,0.297,0.111,140.142,16cuM5q46CqebnhdRB1nQG,Dil Ibaadat - Lofi Flip,Deepanshu Ruhela;Pritam;KK;Bollywood Lofi;Sayeed Quadri,2_35
2,hindi_chill_lyrics,0.552,0.48,2.0,-5.711,0.0,0.033,0.864,4.16e-05,0.297,0.111,140.142,16cuM5q46CqebnhdRB1nQG,Dil Ibaadat - Lofi Flip,Deepanshu Ruhela;Pritam;KK;Bollywood Lofi;Sayeed Quadri,2_35,0.325,0.487,2.0,-10.638,1.0,0.0681,0.677,0.000112,0.159,0.205,160.26,05R5NzVM92huBXaszuXSZH,Teri Ore (Lo-Fi Flip),VIBIE,2_36
2,hindi_chill_lyrics,0.325,0.487,2.0,-10.638,1.0,0.0681,0.677,0.000112,0.159,0.205,160.26,05R5NzVM92huBXaszuXSZH,Teri Ore (Lo-Fi Flip),VIBIE,2_36,0.496,0.519,8.0,-8.515,1.0,0.0397,0.49,8.05e-05,0.217,0.0951,140.127,3qToa7nSnKh49amY8uWS3B,Sajdaa - Lofi Flip,Deepanshu Ruhela;Rahat Fateh Ali Khan;Shankar Mahadevan;Richa Sharma;Shankar-Ehsaan-Loy,2_37
2,hindi_chill_lyrics,0.496,0.519,8.0,-8.515,1.0,0.0397,0.49,8.05e-05,0.217,0.0951,140.127,3qToa7nSnKh49amY8uWS3B,Sajdaa - Lofi Flip,Deepanshu Ruhela;Rahat Fateh Ali Khan;Shankar Mahadevan;Richa Sharma;Shankar-Ehsaan-Loy,2_37,0.602,0.41,11.0,-12.368,1.0,0.0391,0.213,1.19e-06,0.235,0.0671,95.02,7nsjBUVRQTUEvCReXAtVPi,Kesariya - Lofi Flip,VIBIE;Arijit Singh;Pritam;Bollywood Lofi,2_38
2,hindi_chill_lyrics,0.602,0.41,11.0,-12.368,1.0,0.0391,0.213,1.19e-06,0.235,0.0671,95.02,7nsjBUVRQTUEvCReXAtVPi,Kesariya - Lofi Flip,VIBIE;Arijit Singh;Pritam;Bollywood Lofi,2_38,0.224,0.5,7.0,-13.006,1.0,0.0553,0.86,0.219,0.377,0.278,180.554,79UQjoU5Yfe4AsVlbVOvPz,Mehrama - Lofi Flip,Darshan Raval;Antara Mitra;Silent Ocean,2_39
2,hindi_chill_lyrics,0.224,0.5,7.0,-13.006,1.0,0.0553,0.86,0.219,0.377,0.278,180.554,79UQjoU5Yfe4AsVlbVOvPz,Mehrama - Lofi Flip,Darshan Raval;Antara Mitra;Silent Ocean,2_39,0.554,0.411,2.0,-12.435,1.0,0.039,0.192,0.292,0.115,0.375,109.86,7y9cj1JWsaPPf7aVv8jDES,Bakhuda Tumhi Ho (Lofi Mix),Atif Aslam;Alka Yagnik;Abhimanyu-Pragya,2_40
2,hindi_chill_lyrics,0.554,0.411,2.0,-12.435,1.0,0.039,0.192,0.292,0.115,0.375,109.86,7y9cj1JWsaPPf7aVv8jDES,Bakhuda Tumhi Ho (Lofi Mix),Atif Aslam;Alka Yagnik;Abhimanyu-Pragya,2_40,0.456,0.37,10.0,-12.631,1.0,0.0481,0.944,0.0425,0.287,0.303,80.503,47GoImoZiTI32p1t4H4b7h,Raataan Lambiyan - Lofi Flip,VIBIE;Jubin Nautiyal;Asees Kaur;Tanishk Bagchi;Bollywood Lofi,2_41
2,hindi_chill_lyrics,0.456,0.37,10.0,-12.631,1.0,0.0481,0.944,0.0425,0.287,0.303,80.503,47GoImoZiTI32p1t4H4b7h,Raataan Lambiyan - Lofi Flip,VIBIE;Jubin Nautiyal;Asees Kaur;Tanishk Bagchi;Bollywood Lofi,2_41,0.696,0.451,2.0,-9.711,1.0,0.0317,0.174,4.84e-05,0.722,0.396,116.997,4DvAqLQNC0kW3XT2EE69cY,Tum Tak - Lofi Flip,Deepanshu Ruhela;Swattrex;Javed Ali;A.R. Rahman,2_42
2,hindi_chill_lyrics,0.696,0.451,2.0,-9.711,1.0,0.0317,0.174,4.84e-05,0.722,0.396,116.997,4DvAqLQNC0kW3XT2EE69cY,Tum Tak - Lofi Flip,Deepanshu Ruhela;Swattrex;Javed Ali;A.R. Rahman,2_42,0.315,0.338,4.0,-13.75,0.0,0.0314,0.647,0.00338,0.5,0.105,75.052,7BbhFrLzCP7DdnV69vVbCv,Hosanna - Lofi Flip,Leon D'souza;Suzanne D'Mello;Vijay Prakash;Blaaze;Jammy Weirdo;Mig,2_43
