track_id,track_name,audio_path,audio_relative_path
3iBgrkexCzVuPy4O9vx7Mf,Glue Song,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\2. Glue Song.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\2. Glue Song.mp3
2ak7xmwbLAADnngfYpLKuD,never gonna break your heart,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\49. never gonna break your heart.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\49. never gonna break your heart.mp3
5NwpfDSHmNc7gu23GQK5DF,All My Days,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\18. All My Days.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\18. All My Days.mp3
1ZygZX3pyRyGxANo6WrSV0,Purple Haze,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\64. Purple Haze.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\64. Purple Haze.mp3
4MzySNjSdv9ZegSD13IVNV,"Wicked Game - Recorded Live at St Canice Cathedral, Kilkenny","C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\15. Wicked Game - Recorded Live at St Canice Cathedral, Kilkenny.mp3","data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\15. Wicked Game - Recorded Live at St Canice Cathedral, Kilkenny.mp3"
5YhOK0XMfjtW5L42FODqzK,An Alien In Minneapolis - Edit,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\46. An Alien In Minneapolis - Edit.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\46. An Alien In Minneapolis - Edit.mp3
0Wv9Ckm088qsVkMKPH170C,Shiver,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\58. Shiver.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\58. Shiver.mp3
3W8tRjkiC0TQZuUq0wA5zI,Manly Man,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\91. Manly Man.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\91. Manly Man.mp3
7d0XkI4iJ32nxeFAHFXbLQ,"If You Need To, Keep Time on Me","C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\13. If You Need To, Keep Time on Me.mp3","data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\13. If You Need To, Keep Time on Me.mp3"
3wQXP3617fqclHgzA7dONN,The Meetings of the Waters,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\51. The Meetings of the Waters.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\51. The Meetings of the Waters.mp3
1vG6jMgSoqT3zG9tuDrL2E,Spirit Cold,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\26. Spirit Cold.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\26. Spirit Cold.mp3
27ytYULTu6QSZBhGaOKq9i,I Am California,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\22. I Am California.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\22. I Am California.mp3
2wgCnWW5jtA6aNAJxgcEN2,Feel Alive Again,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\50. Feel Alive Again.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\50. Feel Alive Again.mp3
4SwVWcia2JyWFTNHkFZ2tA,Stay Alive,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\68. Stay Alive.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\68. Stay Alive.mp3
53LueuvPEMgEZLzVfssBwJ,I Miss Strangers - Acoustic,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\97. I Miss Strangers - Acoustic.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\acoustic chill\97. I Miss Strangers - Acoustic.mp3
54ABL1JLniXU05wUsyLolp,Coastline,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\1. Coastline.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\1. Coastline.mp3
7waPnxxuXOKCe4AvNkwNaK,Wake up,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\6. Wake up.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\6. Wake up.mp3
4KJRLW9Ayae1w1Di69WyxA,Drowning,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\4. Drowning.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\4. Drowning.mp3
3u8tIYpLZPSni3qaEaaRLU,Chasing Love,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\7. Chasing Love.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\7. Chasing Love.mp3
6DUoSZfPiO6XdSg1QZXJc0,Your Favorite Song,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\5. Your Favorite Song.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\5. Your Favorite Song.mp3
7MStpKz6w6a7Kq0QR7QTu0,i think i'm addicted,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\8. i think i'm addicted.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\8. i think i'm addicted.mp3
3v6k8wgo5p3ffMDeRJkfmo,Last Night,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\22. Last Night.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\22. Last Night.mp3
2G20U3tSRbNCGA225iWbx7,Let Me Come To Life - Sasson Remix,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\9. Let Me Come To Life - Sasson Remix.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\9. Let Me Come To Life - Sasson Remix.mp3
6Y4P3hCVoZi5nj8ZydH5K8,'O purtuallo (l'orange),C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\11. 'O purtuallo (l'orange).mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\11. 'O purtuallo (l'orange).mp3
1Vrs62N0t96yDyEnHEKfNX,For Two,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\10. For Two.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\10. For Two.mp3
5lkns7grxl5HmRuq8KPw50,So Alive,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\12. So Alive.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\12. So Alive.mp3
6WAx8NDZE4V1EW7nCAU7tt,Feeling (Hold On You),C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\13. Feeling (Hold On You).mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\13. Feeling (Hold On You).mp3
1nHQdojhIIJmYgCIemppW9,She's in my Head,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\20. She's in my Head.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\20. She's in my Head.mp3
2VH53PCZpxCiFCkIuiTosJ,UNFOLDING - Extended version,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\14. UNFOLDING - Extended version.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\14. UNFOLDING - Extended version.mp3
44rRmtDv7RYrRGOiOaBir1,Beach - Turquoise,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\16. Beach - Turquoise.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\16. Beach - Turquoise.mp3
0SPvBPo46VSTE0qmoTJKsY,Permeia,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\70. Permeia.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\70. Permeia.mp3
3fY8fwkyPNQH7WOIc7PJbt,Teke Teke - Radio Edit,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\71. Teke Teke - Radio Edit.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\71. Teke Teke - Radio Edit.mp3
3cKyphk1zZ33aoSzcQ9XSc,Mguso,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\72. Mguso.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\72. Mguso.mp3
4mPodZCa2ftt0wq8GT9qCC,VICIO,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\73. VICIO.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\73. VICIO.mp3
2jbxxEFPFNc0qnub3WuNQ2,So Simple,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\74. So Simple.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\74. So Simple.mp3
5tSZLIy1FAgtsd7sSomsN1,Save Me,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\75. Save Me.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\75. Save Me.mp3
57LvIDyjJGCqySoc0Qiq0K,Use Somebody,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\76. Use Somebody.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\76. Use Somebody.mp3
1JQQqFSqquoEZVvJXrTFAU,Find You - Radio Edit,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\77. Find You - Radio Edit.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\77. Find You - Radio Edit.mp3
0tHhogPXLqetSE1Ad5hGvH,Rosanera,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\78. Rosanera.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\78. Rosanera.mp3
4CQvzoaWc38qDXfpqP4mTA,Good Things Coming,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\79. Good Things Coming.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\79. Good Things Coming.mp3
65YG2Ri9WEBljTNM6OQRL4,Eyes Speak First - Original Mix,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\80. Eyes Speak First - Original Mix.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\80. Eyes Speak First - Original Mix.mp3
7FkZ5lLMhh3QifFARUWOFy,Late Exit,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\81. Late Exit.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\81. Late Exit.mp3
5KXr2jeZeFyRPugvKzmDqG,You Only Know,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\83. You Only Know.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\83. You Only Know.mp3
5JeMisPmYHmPHXWhPPY1Ww,Feelin,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\84. Feelin.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\84. Feelin.mp3
0GU20cg2Ct9XfjpIUOoJ7n,Infinitx,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\87. Infinitx.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\87. Infinitx.mp3
49vzs9wVISkxL9jRx50gtK,Material girl,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\88. Material girl.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\88. Material girl.mp3
4VcO5bb5zKmgmEldiJZYm2,Ether,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\89. Ether.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\89. Ether.mp3
2mGBM7yBnkF1m5hEIc8r3W,Magic Garden,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\90. Magic Garden.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\90. Magic Garden.mp3
6yc5v9CiJKbxCfmQc9agVC,Kala,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\91. Kala.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\91. Kala.mp3
4THsDr2zgxfNHHRN0kQJrj,Halley,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\92. Halley.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\92. Halley.mp3
7dFsGfP1AuH60H5ilVklL1,The Pulse of Stillness,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\93. The Pulse of Stillness.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\93. The Pulse of Stillness.mp3
3ishJCMBIKik40LaVeQTP3,Rising Beyond,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\94. Rising Beyond.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\94. Rising Beyond.mp3
3JKFZmAbD3MKRQLfnxUmUk,Disco Ball,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\95. Disco Ball.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\ELECTRO CHILL POP 🌴🥥Tropical House Relax 2025\95. Disco Ball.mp3
1bw0tYUf70kQaVeiPd2U7c,Woh,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\1. Woh.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\1. Woh.mp3
4XA2TXEycTQL3xhPV7L2kt,Savera,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\2. Savera.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\2. Savera.mp3
5thVzD79BxlDTYy0LfHzvu,Zaroor,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\3. Zaroor.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\3. Zaroor.mp3
1g8Udsbb3HAZRyMMRF790q,Karvaan,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\4. Karvaan.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\4. Karvaan.mp3
5ThyDv6aRVU8AH4vXQNldF,Finding Her,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\5. Finding Her.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\5. Finding Her.mp3
0OlYIIUtBAWF2iEiTYan5h,Aashiyan,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\6. Aashiyan.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\6. Aashiyan.mp3
0FCe2NhPWKiSTAipf0lOAT,Chor,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\7. Chor.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\7. Chor.mp3
1ZiReD9pPTttQWwSoYqdyH,Aankhon Se Batana,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\8. Aankhon Se Batana.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\8. Aankhon Se Batana.mp3
5HzQLl5EyKpaE2dwgSaK4C,Maan Jao,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\9. Maan Jao.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\9. Maan Jao.mp3
5oSRxsQLjlg6tsSg0N7JYO,Re Manva,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\10. Re Manva.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\10. Re Manva.mp3
1v6g0O3B9MmLPW8jNKPSQg,Kya Kahein,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\11. Kya Kahein.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\11. Kya Kahein.mp3
0rlLBWFFTQiOWi963SH9bb,Choo Lo,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\12. Choo Lo.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\12. Choo Lo.mp3
5ivRSlOhVIXN2QMzqgsX0s,Aaoge Tum Kabhi,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\13. Aaoge Tum Kabhi.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\13. Aaoge Tum Kabhi.mp3
2LUY01YYiSU1LxoyX1ERwQ,Tum Ho Toh,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\14. Tum Ho Toh.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\14. Tum Ho Toh.mp3
59alvnjzlbX6LaHhXGDZYv,Khwab,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\15. Khwab.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\15. Khwab.mp3
7D3Ye9VMbfDXU78FtR3pFt,When We Feel Young - Nature Tapes,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\16. When We Feel Young - Nature Tapes.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\16. When We Feel Young - Nature Tapes.mp3
0TL0LFcwIBF5eX7arDIKxY,Husn,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\17. Husn.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\17. Husn.mp3
5hvKhWCV8qXSnXKsVMt2xq,Kinaare,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\18. Kinaare.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\18. Kinaare.mp3
0EYrMu9FdtUTMZ8EK6cg5Q,Simti,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\19. Simti.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\19. Simti.mp3
0snQrp1VaY5Pj1YIHRJpRJ,Chaand Baaliyan,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\20. Chaand Baaliyan.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\20. Chaand Baaliyan.mp3
7jNb9JrNoX0iN2FD9PA2Hr,Ajj Kall,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\21. Ajj Kall.mp3,data\raw_playlist_songs_downloaded\western\chill_lyrics\Indie 'n' Chill\21. Ajj Kall.mp3
