diff_danceability,diff_energy,diff_loudness,diff_speechiness,diff_acousticness,diff_instrumentalness,diff_liveness,diff_valence,diff_tempo,diff_mode,diff_key_fifths,label
0.051999999999999935,0.48799999999999993,10.774000000000001,0.03160000000000001,0.14529599999999998,0.0052838,0.05499999999999999,0.39999999999999997,46.80300000000001,1.0,0.8333333333333334,0
0.333,0.7448,23.519,0.056600000000000004,0.7949999999999999,0.93299372,0.021000000000000005,0.396,45.73400000000001,1.0,1.0,0
0.22099999999999997,0.1277,5.527000000000001,0.06609999999999999,0.18000000000000005,0.21799999999999997,0.0179,0.26940000000000003,10.844999999999999,1.0,0.16666666666666666,0
0.09799999999999998,0.17699999999999994,0.5179999999999998,0.10999999999999999,0.33999999999999997,0.675,0.045999999999999985,0.5778,9.985000000000014,0.0,1.0,0
0.03899999999999998,0.0221,0.6839999999999975,0.001899999999999999,0.006000000000000005,0.08700000000000008,0.0030000000000000027,0.027200000000000002,56.10900000000001,0.0,0.0,1
0.01100000000000001,0.268,5.457999999999999,0.012200000000000003,0.040000000000000036,6.09e-05,0.298,0.41,44.650000000000006,0.0,0.3333333333333333,0
0.35400000000000004,0.6047,27.991,0.3043,0.5860000000000001,0.30999999999999994,0.0059999999999999915,0.11499999999999999,14.914999999999992,0.0,0.5,0
0.03500000000000003,0.04429999999999999,3.094999999999999,0.002700000000000001,0.0020000000000000018,0.03199999999999992,0.0013999999999999985,0.39490000000000003,54.714,0.0,0.8333333333333334,1
0.5479999999999999,0.3655,18.302,0.0242,0.18500000000000005,0.28800000000000003,0.0276,9.999999999999593e-05,7.592999999999989,1.0,0.6666666666666666,0
0.19199999999999995,0.509,5.307,0.07469999999999999,0.377,0.8976500000000001,0.074,0.31800000000000006,58.80500000000001,0.0,0.0,0
0.5549999999999999,0.8841,27.078999999999997,9.999999999999593e-05,0.8926999999999999,0.97236,0.07200000000000001,0.7578,20.16000000000001,1.0,0.6666666666666666,0
0.4477,0.6643,24.697,0.0068000000000000005,0.246,0.703,0.04550000000000001,0.568,53.72200000000001,0.0,0.16666666666666666,0
0.08100000000000002,0.23700000000000002,11.487,0.0023999999999999994,0.19899999999999995,0.8654000000000001,0.011999999999999997,0.0040000000000000036,37.489999999999995,0.0,0.3333333333333333,0
0.19300000000000003,0.022099999999999998,4.400000000000002,0.0179,0.009000000000000008,0.0050000000000000044,0.0020000000000000018,0.0011999999999999997,4.459000000000003,1.0,0.8333333333333334,0
0.006000000000000005,0.0247,3.6930000000000014,0.028699999999999996,0.129,0.020999999999999908,0.021699999999999997,0.1832,8.08999999999999,1.0,0.8333333333333334,0
0.17600000000000002,0.061840000000000006,3.613000000000003,0.0003999999999999976,0.009000000000000008,0.0040000000000000036,0.0050000000000000044,0.1617,22.075000000000003,1.0,0.0,0
0.508,0.8632,21.83,0.017499999999999995,0.7659,0.8939970700000001,0.032299999999999995,0.784,0.07800000000000296,1.0,0.5,0
0.16900000000000004,0.35800000000000004,11.607000000000001,0.0813,0.40199999999999997,0.8809539,0.22800000000000004,0.22699999999999998,14.930000000000007,0.0,0.6666666666666666,0
0.016000000000000014,0.165,0.7530000000000001,9.99999999999994e-05,0.12,8.8e-05,0.0408,0.13999999999999999,16.323000000000008,0.0,0.16666666666666666,1
0.14700000000000002,0.362,18.363,0.008200000000000006,0.14500000000000002,0.75099858,0.04760000000000002,0.29879999999999995,86.594,1.0,0.3333333333333333,0
0.17300000000000004,0.629,10.021999999999998,0.122,0.7539,0.8913,0.017999999999999988,0.19599999999999995,12.044000000000011,0.0,0.6666666666666666,0
