Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1rJmySqUrHQP0O4l1JX8E9,"Rooba Rooba","Orange","Shahil Hada;Chinmayi",2010-10-25,314373,8,false,31ox3ffg5m3mooxsanjs3gjvplxa,2024-05-07T23:12:33Z,"tollywood,telugu pop,tamil pop,marathi pop,kollywood,bollywood","Aditya Music",0.843,0.611,10,-8.864,0,0.0497,0.121,0.00654,0.334,0.698,103.985,4
spotify:track:4eEr2PZB3WJp74qkxzQrLS,"Andamaina Premarani","Premikudu","S. P. Balasubrahmanyam;Udit Narayan;S.P. Pallavi",1994-09-17,288992,52,false,31ox3ffg5m3mooxsanjs3gjvplxa,2024-05-07T23:12:52Z,"kannada pop,telugu pop,tamil pop,devotional,sandalwood,tollywood,bollywood,hindi pop,desi","Aditya Music",0.87,0.345,7,-12.363,0,0.143,0.00305,0.0000195,0.119,0.7,77.059,4
spotify:track:0OfaxrkK5wNf6Gotdph5Jz,"Manasavacha","Godavari","Unnikrishnan;K. S. Chithra",2013-01-15,287613,54,false,31ox3ffg5m3mooxsanjs3gjvplxa,2024-05-07T23:13:03Z,"tamil pop,kollywood,malayalam pop,telugu pop,kannada pop,mollywood,tollywood,devotional,sandalwood","T-Series",0.499,0.488,2,-10.114,1,0.0464,0.642,0,0.187,0.589,169.576,4
spotify:track:35ohoNz5nuFbyNDuArJb9V,"Nee Chepakallu","Sardaar Gabbar Singh (Original Motion Picture Soundtrack)","Devi Sri Prasad;Sagar;Chinmayee;Ramajogayya Sastry",2016-03-18,264069,11,false,31ox3ffg5m3mooxsanjs3gjvplxa,2024-05-07T23:13:54Z,"telugu pop,tollywood,tamil dance,tamil pop","Sony Music Entertainment India Pvt. Ltd.",0.777,0.755,1,-6.026,1,0.0858,0.317,0.000516,0.261,0.91,81.982,4
spotify:track:08Zh9GFP2TKItpgcfRSHUV,"Vennelave Vennelave","Merupu Kalalu","Hariharan;Sadhana Sargam",1997-12-31,359773,60,false,31ox3ffg5m3mooxsanjs3gjvplxa,2024-05-07T23:14:09Z,"bhajan,tamil pop,ghazal,kollywood,devotional,bollywood","T-Series",0.665,0.19,6,-17.811,1,0.0339,0.497,0.0000011,0.158,0.54,91.077,4
spotify:track:25LwhY6kKm6O2aL6gcc8ny,"Telugammayi","Maryada Ramanna (Original Motion Picture Soundtrack)","M. M. Keeravaani;Geetha Madhuri",2010-07-04,243356,43,false,31ox3ffg5m3mooxsanjs3gjvplxa,2024-05-07T23:14:58Z,"telugu pop,tollywood,devotional","Vel Records",0.734,0.755,0,-11.498,1,0.0466,0.369,0.0000745,0.292,0.713,136.04,4
spotify:track:7CwwtSBeTSglx1kDJ6owQ2,"Ekkada Ekkada","Murari","S.P. Charan;Harini",2001-02-01,371517,56,false,31ox3ffg5m3mooxsanjs3gjvplxa,2024-05-07T23:25:37Z,"telugu pop,tollywood,tamil pop,kollywood","Aditya Music",0.631,0.656,9,-7.385,0,0.0767,0.185,0.0000461,0.339,0.508,97.947,4
spotify:track:0vdM9rMNxaTrnzwij8Rnng,"Sasivadane","Iddaru","Unnikrishnan;Bombay Jayashri",1997-12-31,382440,56,false,31ox3ffg5m3mooxsanjs3gjvplxa,2024-05-20T16:23:11Z,"tamil pop,kollywood","T-Series",0.483,0.365,2,-14.812,1,0.0652,0.461,0,0.114,0.531,171.989,4
spotify:track:3UeBhqHuvTl6ixaxFk13SS,"Manmadha","Manmadha","Chitra",2005-04-28,269468,5,false,31ox3ffg5m3mooxsanjs3gjvplxa,2024-08-04T05:17:31Z,"bedroom pop,alternative r&b","Aditya Music",0.348,0.747,5,-6.714,0,0.0958,0.293,0.0000192,0.305,0.402,85.933,4
spotify:track:3CDyEoBgQHC1hJATGfjwHn,"Saripovu","Karthikeya","Haricharan",2014-05-27,244285,4,false,31ox3ffg5m3mooxsanjs3gjvplxa,2024-08-04T05:20:58Z,"mollywood,tamil pop,tollywood,malayalam pop,telugu pop,kollywood,kannada pop,tamil dance","Aditya Music",0.737,0.616,10,-9.386,0,0.0501,0.0801,0.00000145,0.187,0.685,92.001,4
