Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4ymPEyiXabTe1NO8q8EFxG,"Chogada (From ""Loveyatri"")","Chogada (From ""Loveyatri"")","Darshan Raval;Asees Kaur;Lijo George-Dj Chetas",2018-08-14,249741,65,false,juqahuvid6fzn5gszh80ve5pl,2023-04-16T15:33:02Z,"gujarati garba,hindi pop,gujarati pop,bollywood,desi pop,desi","T-Series",0.359,0.972,7,-3.452,1,0.109,0.136,0.00000252,0.14,0.595,62.914,4
spotify:track:4Tkb7zsDmsawB7S5TpKQV1,"Pehli Dafa","Pehli Dafa","Atif Aslam;Shiraz Uppal;Shakeel Sohail",2017-01-06,298771,78,false,juqahuvid6fzn5gszh80ve5pl,2023-04-16T15:33:11Z,"bollywood,hindi pop,desi,sufi,qawwali","T-Series",0.679,0.537,4,-7.843,1,0.0322,0.844,0.00000334,0.108,0.481,111.979,4
spotify:track:2IEhtVeM9TVql8fZdKdlo9,"Main Rang Sharbaton Ka","Best of Romance: Atif Aslam","Atif Aslam;Chinmayi;Pritam",2023-04-20,263152,74,false,juqahuvid6fzn5gszh80ve5pl,2023-06-08T01:19:26Z,"bollywood,hindi pop,desi,sufi,qawwali,tamil pop,marathi pop,kollywood,tollywood,telugu pop","Tips Music Limited",0.631,0.631,6,-6.934,1,0.0307,0.693,0,0.133,0.697,89.975,4
spotify:track:44O26Gv1wQrlUj14PpTolM,"Halka Halka (From ""Fanney Khan"")","Halka Halka (From ""Fanney Khan"")","Sunidhi Chauhan;Divya Kumar;Amit Trivedi",2018-07-14,247381,70,false,juqahuvid6fzn5gszh80ve5pl,2023-06-08T01:19:36Z,"bollywood,desi,hindi pop,gujarati garba,gujarati pop","T-Series",0.691,0.796,7,-4.778,1,0.0387,0.0495,0,0.333,0.541,127.985,4
spotify:track:1smFN2CLqGROu0J0UyvDfL,"Shayad","Love Aaj Kal (Original Motion Picture Soundtrack)","Pritam;Arijit Singh",2020-02-14,247941,75,false,juqahuvid6fzn5gszh80ve5pl,2023-06-08T01:27:12Z,"bollywood,hindi pop,desi,bangla pop","Sony Music Entertainment India Pvt. Ltd.",0.483,0.468,8,-7.642,1,0.0341,0.784,0,0.152,0.319,135.875,4
spotify:track:2PvaburAUlhNHxVhw5lvOq,"Humdard (From ""Ek Villain"")","Ultimate Love Songs - Arijit Singh","Arijit Singh",2020-05-19,260590,68,false,juqahuvid6fzn5gszh80ve5pl,2023-06-08T01:27:21Z,"hindi pop,bollywood,desi,bangla pop","T-Series",0.575,0.541,5,-6.45,1,0.0237,0.759,0,0.111,0.27,87.022,4
spotify:track:5pKh7avN31GpBe4JKhXKmF,"Pee Loon (From ""Once Upon A Time In Mumbaai"")","Brilliant Melodist Pritam","Pritam;Mohit Chauhan",2022-06-13,285686,50,false,juqahuvid6fzn5gszh80ve5pl,2023-06-15T00:09:31Z,"bollywood,hindi pop,desi,sufi","T-Series",0.656,0.721,8,-5.064,1,0.0364,0.277,0.000139,0.188,0.883,83.95,4
spotify:track:4e9dIemIXO8Tzg0k4aWujk,"Raabta (Title Track) [From ""Raabta""]","Raabta (Title Track) [From ""Raabta""]","Pritam;Arijit Singh;Nikhita Gandhi",2017-05-02,297158,58,false,juqahuvid6fzn5gszh80ve5pl,2023-06-27T18:50:43Z,"bollywood,hindi pop,desi,bangla pop","T-Series",0.636,0.701,5,-6.825,1,0.0363,0.414,0,0.106,0.352,113.886,4
spotify:track:0ojpEubhy4JNeVftmVuiN7,"Pehla Pyaar","Kabir Singh","Armaan Malik;Vishal Mishra;Irshad Kamil",2019-06-14,272532,73,false,juqahuvid6fzn5gszh80ve5pl,2023-06-27T18:51:05Z,"bollywood,hindi pop,kannada pop,tollywood,desi","T-Series",0.607,0.713,4,-5.105,1,0.03,0.56,0.0000498,0.101,0.611,124.868,4
spotify:track:3V3qab2wyi5LjGLjvbV4fD,"Mast Kalandar","Heyy Babyy","Saleem Shahzada;Rehan Khan;Shankar Mahadevan;Sajid Khan;Shankar-Ehsaan-Loy;Sameer Anjaan",2007-07-17,345788,53,false,juqahuvid6fzn5gszh80ve5pl,2023-08-16T16:50:03Z,"bollywood,desi,marathi pop,devotional,bhajan,tamil dance,sufi,hindi pop","T-Series",0.757,0.896,1,-5.983,0,0.0474,0.0773,0.00364,0.192,0.79,104.013,4
