Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4mGQXs7GeVBfDIUyXYa6bZ,"Our Desire","Our Desire","APE;Conor Maynard",2024-05-24,134000,1,false,31vmnpimf5b2suz5hhig7jx6iuwq,2025-04-04T14:29:34Z,"","Blue Lines Records",0.648,0.616,11,-9.277,0,0.0965,0.346,0,0.21,0.628,120.046,4
spotify:track:2lqs3hYHsaQrorIBFDpn0t,"Your Body","Your Body","JOHN F",2026-04-03,245238,0,false,31vmnpimf5b2suz5hhig7jx6iuwq,2026-04-06T19:01:38Z,"","JOHN F",0.6,0.781,2,-9.616,1,0.0361,0.0205,0.0983,0.131,0.0642,122.001,3
spotify:track:6GLg4EnIaVMz5hEkiV71ZL,"Dancing With Latency","Dancing With Latency","Shelf Nunny;sim1 bby",2026-04-03,281705,7,false,31vmnpimf5b2suz5hhig7jx6iuwq,2026-04-05T16:34:14Z,"","Bitter Boi Records",0.688,0.428,2,-13.276,1,0.0677,0.707,0.626,0.0814,0.0387,132.997,4
spotify:track:3X1YWa7GTouRHPotZNa1rq,"Ain't Nobody","Ain't Nobody","Merlo;MJ.",2026-03-20,224024,15,false,31vmnpimf5b2suz5hhig7jx6iuwq,2026-04-05T16:26:27Z,"","Aperture",0.608,0.837,10,-8.622,1,0.0506,0.00281,0.676,0.101,0.654,123.014,4
spotify:track:5ag4iOpfis5JX52dJa99pE,"Escape.","Escape.","BIONT",2026-04-03,151428,22,false,31vmnpimf5b2suz5hhig7jx6iuwq,2026-04-05T16:09:53Z,"","BIONT",0.764,0.505,1,-8.501,1,0.0364,0.438,0.243,0.092,0.245,125.984,4
spotify:track:0SPvBPo46VSTE0qmoTJKsY,"Permeia","Permeia","Claxy",2026-04-03,205758,10,false,31vmnpimf5b2suz5hhig7jx6iuwq,2026-04-08T08:22:33Z,"melodic house","Embassy One",0.68,0.941,8,-9.221,0,0.0468,0.393,0.777,0.139,0.696,122.006,4
spotify:track:3fY8fwkyPNQH7WOIc7PJbt,"Teke Teke - Radio Edit","Teke Teke","Elva",2026-03-27,206558,13,false,31vmnpimf5b2suz5hhig7jx6iuwq,2026-04-07T11:35:13Z,"afro house,afro tech","Elva Musica",0.805,0.839,11,-7.555,0,0.0598,0.00218,0.659,0.0626,0.629,121.994,4
spotify:track:3cKyphk1zZ33aoSzcQ9XSc,"Mguso","Mguso","REYDIM;Bassam Rady;Cafe De Anatolia",2026-04-07,337920,0,false,31vmnpimf5b2suz5hhig7jx6iuwq,2026-04-07T11:23:18Z,"afro house,tropical house,organic house,deep house,tribal house,melodic techno","Cafe De Anatolia REC.",0.673,0.8,4,-7.952,0,0.0576,0.18,0.115,0.097,0.686,125.004,4
spotify:track:4mPodZCa2ftt0wq8GT9qCC,"VICIO","VICIO","SAX ID",2026-04-03,153934,20,false,31vmnpimf5b2suz5hhig7jx6iuwq,2026-04-07T11:16:50Z,"latin house","Sundle Records",0.627,0.862,9,-7.499,0,0.0367,0.00878,0.826,0.0938,0.69,122.009,4
spotify:track:2jbxxEFPFNc0qnub3WuNQ2,"So Simple","So Simple","Meanetik",2026-03-06,185625,44,false,31vmnpimf5b2suz5hhig7jx6iuwq,2026-04-07T11:24:49Z,"lo-fi house","3725867 Records DK2",0.717,0.655,6,-11.16,0,0.109,0.11,0.278,0.104,0.54,127.989,4
